map type,name,attribute,interval,minimum value,maximum value,lower_limit,upper_limit,file_path
results,topupperreek,amplitude_rms,2003-01-01-2003-01-01,2.774571792931233e-06,0.03164720086283314,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/topupperreek--amplitude_rms--20030101_20000101.gri
results,baselowerreek,timeshift,2003-01-01-2003-01-01,-0.9298466572400559,1.5249694629084518,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/baselowerreek--timeshift--20030101_20000101.gri
results,upperreek,average_sgas,2003-01-01-2003-01-01,-1.9186725808140181e-07,4.464995527087012e-06,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/upperreek--average_sgas--20030101_20000101.gri
results,upperreek,average_soil,2003-01-01-2003-01-01,-0.549422025680542,0.21441763639450073,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/upperreek--average_soil--20030101_20000101.gri
results,midreek,average_soil,2003-01-01-2003-01-01,-0.5496735572814941,0.33004820346832275,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/midreek--average_soil--20030101_20000101.gri
results,lowerreek,oilthickness,2003-01-01-2003-01-01,-2.085700035095215,0.7049814462661743,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/lowerreek--oilthickness--20030101_20000101.gri
results,topupperreek,amplitude_max,2003-01-01-2003-01-01,-0.0006509878865167823,0.04733236017136354,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/topupperreek--amplitude_max--20030101_20000101.gri
results,baselowerreek,timeshift,2001-06-01-2001-06-01,0.0,0.0,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/baselowerreek--timeshift--20010601_20000101.gri
results,all,average_soil,2003-01-01-2003-01-01,-0.35043931007385254,0.26703378558158875,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-2/share/results/maps/all--average_soil--20030101_20000101.gri
results,baselowerreek,amplitude_min,2003-01-01-2003-01-01,-0.04429150449946005,0.006090189437716149,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/baselowerreek--amplitude_min--20030101_20000101.gri
results,topupperreek,amplitude_min,2003-01-01-2003-01-01,-0.05121829171376837,0.0008965661781490004,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/topupperreek--amplitude_min--20030101_20000101.gri
results,upperreek,oilthickness,2003-01-01-2003-01-01,-2.7518856525421143,0.4562068581581116,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/upperreek--oilthickness--20030101_20000101.gri
results,midreek,average_pressure,2003-01-01-2003-01-01,-37.22995376586914,1.03938889503479,,,/private/ashska/development/webviz-subsurface-testdata/reek_history_match/realization-5/iter-1/share/results/maps/midreek--average_pressure--20030101_20000101.gri
